date,product_id,product_name,price,demand,day_of_week,discount,rating,sentiment_score,competitor_price
2024-07-19,P18,Router,514.44,5,Friday,10,4.62,0.85,534.43
2024-10-19,P18,Router,494.21,9,Saturday,10,4.84,0.87,464.29
2024-07-11,P18,Router,563.66,5,Thursday,0,4.33,0.62,543.74
2023-04-29,P18,Router,436.69,66,Saturday,20,4.59,0.66,461.17
2023-05-08,P18,Router,517.1,5,Monday,5,4.01,0.31,542.12
2024-03-15,P18,Router,569.62,5,Friday,0,3.89,0.31,586.93
2023-05-10,P18,Router,442.61,27,Wednesday,20,4.29,0.59,421.24
2024-12-21,P18,Router,561.91,5,Saturday,0,3.9,0.17,564.35
2024-11-04,P18,Router,487.76,5,Monday,15,3.86,0.18,509.82
2024-01-17,P18,Router,485.97,5,Wednesday,15,4.29,0.6,502.45
2024-03-11,P18,Router,517.66,5,Monday,5,4.22,0.52,521.15
2023-12-30,P18,Router,542.02,5,Saturday,5,4.62,0.84,536.91
2024-02-18,P18,Router,438.6,100,Sunday,20,4.25,0.57,421.47
2024-11-12,P18,Router,438.58,54,Tuesday,20,3.71,0.08,422.14
2024-05-10,P18,Router,488.05,5,Friday,15,3.73,0.23,464.27
2023-11-07,P18,Router,475.8,79,Tuesday,15,4.85,0.83,449.53
2023-08-07,P18,Router,570.43,5,Monday,0,4.79,0.8,598.32
2023-07-28,P18,Router,550.07,5,Friday,0,4.33,0.48,539.87
2024-06-17,P18,Router,448.88,59,Monday,20,4.09,0.46,453.22
2023-04-11,P18,Router,470.65,5,Tuesday,15,3.81,0.27,463.44
2023-09-29,P18,Router,539.62,5,Friday,5,4.62,0.83,545.78
2024-11-19,P18,Router,442.77,75,Tuesday,20,4.48,0.65,439.58
2023-02-13,P18,Router,477.47,5,Monday,15,3.51,-0.05,493.07
2023-06-20,P18,Router,567.99,5,Tuesday,0,4.58,0.78,543.86
2024-12-18,P18,Router,545.46,5,Wednesday,0,3.96,0.32,554.65
2024-07-30,P18,Router,559.9,5,Tuesday,0,3.96,0.34,549.66
2023-05-30,P18,Router,476.98,14,Tuesday,15,4.84,0.86,504.1
2023-01-31,P18,Router,451.54,15,Tuesday,20,3.8,0.16,460.15
2023-08-15,P18,Router,518.13,5,Tuesday,5,4.27,0.43,529.74
2023-03-30,P18,Router,531.84,5,Thursday,5,4.69,0.74,516.32
2023-12-19,P18,Router,555.56,5,Tuesday,0,4.08,0.37,529.85
2023-12-09,P18,Router,431.61,89,Saturday,20,4.11,0.45,442.56
2023-11-01,P18,Router,496.54,5,Wednesday,10,3.78,0.11,507.68
2023-10-01,P18,Router,530.85,5,Sunday,5,4.0,0.31,545.9
2024-04-29,P18,Router,441.81,33,Monday,20,4.1,0.32,441.11
2024-01-23,P18,Router,557.63,5,Tuesday,0,3.59,0.12,573.31
2024-04-14,P18,Router,477.13,24,Sunday,15,4.21,0.49,466.32
2024-09-23,P18,Router,500.1,5,Monday,10,4.14,0.46,516.01
2023-08-09,P18,Router,534.63,5,Wednesday,5,4.16,0.41,545.11
2023-10-10,P18,Router,491.24,5,Tuesday,10,3.68,0.16,503.26
2023-06-02,P18,Router,457.72,59,Friday,20,4.88,0.94,452.14
2023-08-13,P18,Router,528.36,5,Sunday,5,4.06,0.34,535.99
2024-11-23,P18,Router,531.91,5,Saturday,5,4.87,0.84,557.06
2024-04-02,P18,Router,452.22,59,Tuesday,20,4.22,0.51,424.73
2024-03-09,P18,Router,432.52,35,Saturday,20,4.11,0.4,436.98
2024-07-28,P18,Router,532.32,5,Sunday,5,3.74,0.08,502.81
2023-07-09,P18,Router,545.22,5,Sunday,0,3.74,0.1,563.31
2024-08-06,P18,Router,458.53,7,Tuesday,20,4.09,0.45,431.59
2023-06-10,P18,Router,538.15,5,Saturday,5,4.08,0.44,532.58
2023-06-15,P18,Router,459.7,39,Thursday,20,4.61,0.77,466.39
2023-11-09,P18,Router,505.11,5,Thursday,10,3.67,0.08,507.53
2023-09-28,P18,Router,484.32,6,Thursday,15,4.75,0.91,459.54
2023-04-09,P18,Router,516.07,5,Sunday,10,3.52,0.09,517.31
2024-05-25,P18,Router,505.26,5,Saturday,10,4.81,0.95,488.84
2024-07-17,P18,Router,520.56,5,Wednesday,5,4.09,0.39,549.23
2023-04-13,P18,Router,485.4,5,Thursday,15,4.95,0.88,478.31
2024-10-13,P18,Router,480.53,74,Sunday,15,4.29,0.58,486.55
2023-03-25,P18,Router,506.09,5,Saturday,10,4.99,0.99,516.44
2023-05-13,P18,Router,493.71,5,Saturday,10,4.33,0.54,486.7
2023-03-03,P18,Router,445.75,37,Friday,20,3.92,0.21,458.07
2024-06-21,P18,Router,518.48,5,Friday,5,4.39,0.54,529.04
2024-05-27,P18,Router,499.32,5,Monday,10,3.62,0.07,489.0
2024-02-25,P18,Router,499.87,5,Sunday,10,3.96,0.36,478.47
2023-02-19,P18,Router,443.41,35,Sunday,20,3.7,0.17,420.34
2024-04-16,P18,Router,513.03,5,Tuesday,10,4.81,0.92,498.27
2023-02-27,P18,Router,486.57,5,Monday,15,3.85,0.15,506.57
2023-10-05,P18,Router,503.96,5,Thursday,10,3.75,0.14,484.62
2024-08-23,P18,Router,527.42,5,Friday,5,3.99,0.28,549.59
2023-12-30,P18,Router,494.2,5,Saturday,10,4.8,0.84,505.57
2023-04-16,P18,Router,517.66,5,Sunday,5,4.13,0.34,498.37
2023-01-24,P18,Router,530.02,5,Tuesday,5,4.57,0.65,501.48
2024-12-06,P18,Router,550.72,5,Friday,0,3.95,0.3,549.95
2023-05-07,P18,Router,532.65,5,Sunday,5,4.22,0.53,532.04
2023-07-11,P18,Router,456.98,50,Tuesday,20,4.38,0.62,460.11
2023-02-05,P18,Router,559.2,5,Sunday,0,4.71,0.78,584.66
2023-09-13,P18,Router,564.09,5,Wednesday,0,3.93,0.32,548.54
2024-10-14,P18,Router,567.02,5,Monday,0,4.59,0.78,559.63
2023-03-19,P18,Router,543.65,5,Sunday,5,4.55,0.71,572.93
2024-03-14,P18,Router,522.88,5,Thursday,5,4.3,0.54,521.63
2024-10-13,P18,Router,543.45,5,Sunday,0,4.97,0.92,514.53
2024-05-16,P18,Router,510.94,5,Thursday,10,3.56,-0.02,512.13
2023-04-03,P18,Router,469.35,5,Monday,15,3.66,0.1,453.0
2024-06-15,P18,Router,433.27,70,Saturday,20,4.35,0.57,436.64
2024-07-07,P18,Router,528.12,5,Sunday,5,3.69,0.21,526.52
2024-05-19,P18,Router,489.92,5,Sunday,10,3.51,0.1,494.05
2023-07-02,P18,Router,462.59,23,Sunday,15,4.32,0.58,484.38
2023-02-26,P18,Router,438.88,87,Sunday,20,4.74,0.88,427.61
2024-08-21,P18,Router,518.02,5,Wednesday,5,4.2,0.41,524.83
2023-04-12,P18,Router,462.02,5,Wednesday,15,3.51,0.0,457.45
2024-07-02,P18,Router,468.53,13,Tuesday,15,4.24,0.57,496.02
2023-09-22,P18,Router,464.31,36,Friday,15,4.81,0.92,481.51
2023-08-02,P18,Router,485.22,25,Wednesday,15,4.75,0.89,486.77
2024-01-07,P18,Router,485.53,28,Sunday,15,5.0,1.03,479.31
2023-07-12,P18,Router,464.5,12,Wednesday,15,4.73,0.87,454.6
2023-12-22,P18,Router,554.58,5,Friday,0,4.15,0.52,549.52
2024-07-12,P18,Router,450.48,111,Friday,20,4.48,0.74,453.7
2024-02-04,P18,Router,488.99,5,Sunday,10,3.87,0.27,517.99
2023-06-16,P18,Router,527.92,5,Friday,5,4.08,0.36,546.57
2024-11-09,P18,Router,496.65,27,Saturday,10,4.48,0.73,523.35
2024-08-07,P18,Router,515.61,5,Wednesday,5,4.71,0.71,516.68
2024-02-18,P18,Router,530.87,5,Sunday,5,4.68,0.8,523.6
2023-03-09,P18,Router,461.27,5,Thursday,15,4.47,0.64,432.42
2023-05-06,P18,Router,435.72,75,Saturday,20,3.9,0.17,423.37
2023-11-19,P18,Router,551.88,5,Sunday,0,3.91,0.2,553.5
2024-04-27,P18,Router,461.72,65,Saturday,15,4.58,0.71,459.54
2024-11-20,P18,Router,514.72,12,Wednesday,10,4.58,0.72,528.87
2023-04-30,P18,Router,444.22,60,Sunday,20,3.78,0.11,427.66
2023-01-16,P18,Router,543.05,5,Monday,5,4.48,0.74,542.77
2023-02-10,P18,Router,454.73,65,Friday,20,4.66,0.85,439.38
2023-10-25,P18,Router,467.83,5,Wednesday,15,3.65,0.03,460.46
2023-08-22,P18,Router,479.33,5,Tuesday,15,3.61,0.07,449.88
2024-05-08,P18,Router,437.31,10,Wednesday,20,3.6,-0.02,415.42
2023-02-08,P18,Router,483.29,5,Wednesday,15,4.49,0.64,508.04
2023-03-23,P18,Router,522.48,5,Thursday,5,4.92,0.92,511.38
2023-02-15,P18,Router,525.38,5,Wednesday,5,4.43,0.66,497.68
2024-07-31,P18,Router,486.49,5,Wednesday,15,3.59,0.04,470.17
2024-05-07,P18,Router,445.8,63,Tuesday,20,4.69,0.81,460.7
2023-03-16,P18,Router,510.07,5,Thursday,10,4.34,0.49,510.55
2023-09-24,P18,Router,490.28,5,Sunday,10,3.89,0.17,492.96
2023-05-22,P18,Router,463.15,18,Monday,15,4.52,0.72,448.07
2024-05-01,P18,Router,530.28,5,Wednesday,5,4.39,0.69,553.33
2023-09-02,P18,Router,490.94,5,Saturday,10,4.55,0.72,512.73
2024-05-18,P18,Router,461.38,13,Saturday,15,4.37,0.57,433.96
2024-05-01,P18,Router,482.24,5,Wednesday,15,3.72,0.12,484.24
2024-07-30,P18,Router,514.5,5,Tuesday,10,3.58,0.01,502.76
2024-12-06,P18,Router,431.91,112,Friday,20,4.56,0.68,461.4
2023-05-10,P18,Router,485.93,5,Wednesday,15,3.89,0.35,458.21
2024-09-28,P18,Router,525.18,5,Saturday,5,3.72,0.25,511.33
2024-04-12,P18,Router,528.98,5,Friday,5,3.55,0.07,557.82
2023-07-26,P18,Router,470.62,5,Wednesday,15,3.74,0.12,492.72
2023-08-22,P18,Router,486.44,5,Tuesday,15,4.03,0.33,503.55
2024-02-08,P18,Router,437.96,98,Thursday,20,4.96,1.06,463.32
2024-10-17,P18,Router,444.49,66,Thursday,20,3.82,0.16,460.58
2024-03-13,P18,Router,437.05,29,Wednesday,20,4.06,0.46,424.06
2023-12-29,P18,Router,548.02,5,Friday,0,4.07,0.47,576.15
2024-09-17,P18,Router,550.26,5,Tuesday,0,4.87,0.91,544.57
2023-07-11,P18,Router,554.23,5,Tuesday,0,4.64,0.71,529.49
2023-06-01,P18,Router,508.82,5,Thursday,10,4.57,0.74,487.53
2023-09-03,P18,Router,531.66,5,Sunday,5,4.41,0.63,544.24
2024-10-11,P18,Router,519.72,5,Friday,5,4.9,0.98,540.83
2024-04-26,P18,Router,483.73,5,Friday,15,3.57,0.12,482.3
2023-04-25,P18,Router,510.16,5,Tuesday,10,4.21,0.56,535.19
2023-08-04,P18,Router,473.37,38,Friday,15,4.48,0.72,458.83
2024-05-08,P18,Router,570.36,5,Wednesday,0,4.57,0.68,595.0
2024-03-01,P18,Router,567.96,5,Friday,0,4.96,0.96,595.96
2023-01-02,P18,Router,501.82,5,Monday,10,4.37,0.48,504.76
2024-12-24,P18,Router,533.04,5,Tuesday,5,3.69,0.22,548.6
2023-08-09,P18,Router,452.51,42,Wednesday,20,4.25,0.57,466.92
2023-12-26,P18,Router,555.6,5,Tuesday,0,4.27,0.46,582.77
2024-03-20,P18,Router,493.77,5,Wednesday,10,4.04,0.29,473.9
2024-05-09,P18,Router,572.51,5,Thursday,0,3.56,0.01,593.19
2024-10-04,P18,Router,436.57,54,Friday,20,3.79,0.26,466.34
2024-11-08,P18,Router,487.97,12,Friday,15,4.28,0.62,514.36
2023-02-09,P18,Router,537.2,5,Thursday,5,3.81,0.18,544.12
2023-04-10,P18,Router,572.65,5,Monday,0,3.53,0.08,583.35
2023-05-18,P18,Router,542.58,5,Thursday,5,4.92,0.92,533.39
2024-11-23,P18,Router,441.23,56,Saturday,20,3.81,0.25,461.46
2023-06-03,P18,Router,527.96,5,Saturday,5,4.35,0.6,539.3
2024-02-03,P18,Router,527.08,5,Saturday,5,4.14,0.49,528.23
2023-03-16,P18,Router,497.77,5,Thursday,10,4.9,0.98,525.81
2023-11-21,P18,Router,539.41,5,Tuesday,5,3.7,0.17,528.83
2023-08-27,P18,Router,458.37,58,Sunday,20,4.39,0.53,441.67
2023-03-05,P18,Router,559.47,5,Sunday,0,3.9,0.22,558.48
2023-05-24,P18,Router,559.7,5,Wednesday,0,3.61,-0.01,564.0
2024-03-09,P18,Router,505.05,5,Saturday,10,4.02,0.27,485.64
2023-04-25,P18,Router,435.84,37,Tuesday,20,4.36,0.59,440.77
2023-11-16,P18,Router,543.67,5,Thursday,0,4.75,0.92,573.1
2023-12-17,P18,Router,557.65,5,Sunday,0,4.29,0.49,575.38
2023-12-02,P18,Router,529.55,5,Saturday,5,4.44,0.53,523.48
2024-04-05,P18,Router,470.91,52,Friday,15,4.42,0.69,489.2
2024-10-12,P18,Router,466.28,36,Saturday,15,4.36,0.56,480.24
2023-12-26,P18,Router,499.27,5,Tuesday,10,4.47,0.73,485.94
2024-02-02,P18,Router,520.4,5,Friday,5,4.58,0.77,502.12
2023-09-24,P18,Router,523.17,5,Sunday,5,4.78,0.89,497.84
2024-10-29,P18,Router,531.39,5,Tuesday,5,3.65,0.11,516.85
2023-11-02,P18,Router,568.36,5,Thursday,0,3.73,0.23,576.76
2023-12-27,P18,Router,485.98,5,Wednesday,15,4.96,0.97,458.49
2024-12-06,P18,Router,554.35,5,Friday,0,4.37,0.51,583.29
2024-02-12,P18,Router,568.75,5,Monday,0,4.84,0.96,567.93
2023-01-26,P18,Router,490.61,5,Thursday,10,3.78,0.1,471.96
2024-10-17,P18,Router,434.85,93,Thursday,20,4.7,0.86,412.28
2023-08-16,P18,Router,531.11,5,Wednesday,5,4.29,0.47,507.24
2023-06-26,P18,Router,468.16,5,Monday,15,3.59,0.07,484.93
2023-04-29,P18,Router,535.09,5,Saturday,5,4.04,0.37,520.15
2023-11-25,P18,Router,459.52,88,Saturday,20,4.44,0.67,472.94
2023-12-18,P18,Router,492.33,5,Monday,10,4.37,0.6,513.84
2023-01-28,P18,Router,481.23,7,Saturday,15,4.06,0.39,508.78
2024-07-15,P18,Router,519.11,5,Monday,5,4.74,0.77,491.55
2023-03-19,P18,Router,571.39,5,Sunday,0,4.72,0.87,555.83
2024-12-23,P18,Router,568.52,5,Monday,0,4.88,0.95,579.47
2023-05-08,P18,Router,561.59,5,Monday,0,4.33,0.51,568.3
2023-11-30,P18,Router,563.12,5,Thursday,0,4.57,0.81,555.85
2024-06-02,P18,Router,509.25,5,Sunday,10,4.48,0.56,493.46
2024-03-01,P18,Router,484.07,5,Friday,15,3.91,0.32,501.11
2024-01-19,P18,Router,515.5,5,Friday,5,4.88,0.92,513.08
2024-11-03,P18,Router,483.3,5,Sunday,15,3.58,-0.03,455.29
2023-01-09,P18,Router,455.46,55,Monday,20,4.51,0.58,428.11
2024-10-09,P18,Router,498.44,5,Wednesday,10,4.44,0.62,517.79
2024-06-14,P18,Router,492.11,5,Friday,10,3.57,0.06,468.92
2023-05-21,P18,Router,479.49,43,Sunday,15,4.74,0.84,452.0
2024-12-01,P18,Router,559.06,5,Sunday,0,3.71,0.15,538.89
2024-05-06,P18,Router,555.53,5,Monday,0,4.36,0.63,547.47
2024-03-15,P18,Router,528.38,5,Friday,5,3.92,0.19,539.05
2023-02-20,P18,Router,511.78,5,Monday,10,4.67,0.79,536.87
2024-04-23,P18,Router,532.7,5,Tuesday,5,4.91,0.97,520.41
2023-09-09,P18,Router,456.43,22,Saturday,20,3.8,0.26,485.76
2024-01-26,P18,Router,535.44,5,Friday,5,4.34,0.56,511.87
2024-10-10,P18,Router,540.91,5,Thursday,5,3.68,0.04,519.36
2023-06-29,P18,Router,498.8,5,Thursday,10,3.87,0.15,471.11
2023-04-30,P18,Router,550.12,5,Sunday,0,4.26,0.56,548.58
2024-09-09,P18,Router,460.27,14,Monday,15,4.16,0.52,480.87
2024-01-01,P18,Router,500.02,5,Monday,10,3.76,0.18,485.81
2024-11-04,P18,Router,453.52,82,Monday,20,4.33,0.56,438.3
2024-01-25,P18,Router,510.25,5,Thursday,10,3.72,0.06,528.84
2024-11-03,P18,Router,556.54,5,Sunday,0,4.92,0.94,549.71
2023-01-23,P18,Router,484.71,5,Monday,15,4.65,0.73,496.12
2023-04-10,P18,Router,458.27,62,Monday,20,4.55,0.63,468.82
2024-08-19,P18,Router,518.71,5,Monday,5,3.53,0.1,537.19
2024-06-09,P18,Router,437.79,56,Sunday,20,3.73,0.11,416.84
2023-08-08,P18,Router,549.65,5,Tuesday,0,4.91,0.92,539.01
2024-08-27,P18,Router,454.62,5,Tuesday,20,3.65,0.19,456.03
2024-04-16,P18,Router,569.35,5,Tuesday,0,4.17,0.54,583.3
2023-01-13,P18,Router,439.57,82,Friday,20,4.17,0.47,417.5
2023-04-19,P18,Router,434.41,71,Wednesday,20,3.85,0.15,426.71
2023-04-15,P18,Router,483.36,25,Saturday,15,4.87,0.95,467.45
2024-05-29,P18,Router,536.63,5,Wednesday,5,3.94,0.33,515.9
2023-12-27,P18,Router,569.8,5,Wednesday,0,4.05,0.29,559.85
2023-02-25,P18,Router,554.03,5,Saturday,0,3.83,0.15,574.62
2024-11-18,P18,Router,459.68,13,Monday,15,4.22,0.4,483.33
2024-12-17,P18,Router,487.0,5,Tuesday,15,3.71,0.08,514.14
2024-05-13,P18,Router,556.2,5,Monday,0,3.73,0.14,574.42
2024-04-06,P18,Router,547.89,5,Saturday,0,4.66,0.69,545.75
2023-04-26,P18,Router,570.14,5,Wednesday,0,4.85,0.81,582.31
2023-05-07,P18,Router,434.01,71,Sunday,20,4.83,0.89,424.79
2024-11-03,P18,Router,544.17,5,Sunday,0,4.77,0.89,554.09
2024-09-23,P18,Router,450.2,35,Monday,20,4.08,0.37,425.95
2023-09-17,P18,Router,516.76,5,Sunday,5,4.83,0.97,526.54
2024-07-25,P18,Router,443.5,7,Thursday,20,3.96,0.27,469.25
2024-01-02,P18,Router,466.25,15,Tuesday,15,4.1,0.4,479.92
2024-10-28,P18,Router,487.8,5,Monday,10,3.67,0.18,511.36
2023-08-30,P18,Router,461.19,23,Wednesday,20,4.7,0.78,453.78
2024-11-29,P18,Router,493.81,5,Friday,10,3.96,0.24,478.51
2024-08-21,P18,Router,536.13,5,Wednesday,5,3.53,-0.07,554.35
2024-12-25,P18,Router,435.12,138,Wednesday,20,4.9,0.88,405.76
2024-03-04,P18,Router,441.23,57,Monday,20,3.58,0.04,471.17
2024-09-16,P18,Router,506.48,5,Monday,10,4.66,0.74,498.91
2024-07-23,P18,Router,438.94,55,Tuesday,20,4.63,0.83,463.16
2024-05-05,P18,Router,488.74,5,Sunday,10,4.83,0.83,514.44
2024-02-24,P18,Router,475.43,5,Saturday,15,3.69,0.05,470.9
2023-10-20,P18,Router,469.07,49,Friday,15,4.55,0.79,492.24
2024-12-10,P18,Router,551.26,5,Tuesday,0,3.51,0.09,525.65
2023-06-21,P18,Router,504.66,5,Wednesday,10,4.61,0.72,529.99
2024-02-12,P18,Router,526.02,5,Monday,5,3.75,0.26,538.32
2024-09-24,P18,Router,555.33,5,Tuesday,0,4.21,0.55,547.8
2024-12-06,P18,Router,441.43,53,Friday,20,4.17,0.35,418.28
2024-05-11,P18,Router,464.36,36,Saturday,15,4.79,0.91,473.31
2024-03-12,P18,Router,440.05,38,Tuesday,20,3.88,0.17,429.43
2023-10-01,P18,Router,452.49,71,Sunday,20,3.58,0.11,473.63
2023-03-01,P18,Router,523.92,5,Wednesday,5,4.42,0.54,515.62
2024-11-17,P18,Router,561.18,5,Sunday,0,4.6,0.65,567.72
2024-06-03,P18,Router,495.47,5,Monday,10,4.5,0.59,480.96
2023-02-14,P18,Router,452.95,97,Tuesday,20,4.12,0.49,462.05
2023-03-03,P18,Router,559.08,5,Friday,0,3.55,-0.01,556.9
2023-01-13,P18,Router,485.93,5,Friday,15,4.7,0.74,467.67
2023-04-28,P18,Router,524.18,5,Friday,5,3.82,0.3,524.04
2023-12-22,P18,Router,482.52,42,Friday,15,4.84,0.79,481.3
2024-12-21,P18,Router,528.48,5,Saturday,5,4.47,0.57,514.57
2023-07-25,P18,Router,453.68,13,Tuesday,20,3.94,0.28,433.7
2023-12-22,P18,Router,475.23,23,Friday,15,4.93,1.05,450.92
2024-11-22,P18,Router,525.98,5,Friday,5,4.42,0.69,496.51
2023-07-24,P18,Router,450.84,18,Monday,20,3.98,0.32,467.37
2023-08-23,P18,Router,512.05,5,Wednesday,10,4.79,0.9,491.66
2024-08-20,P18,Router,533.83,5,Tuesday,5,4.18,0.49,508.69
2023-07-09,P18,Router,503.76,5,Sunday,10,4.54,0.66,494.88
2024-02-09,P18,Router,450.79,12,Friday,20,4.24,0.54,479.24
2024-07-13,P18,Router,522.08,5,Saturday,5,4.75,0.76,526.78
2024-04-20,P18,Router,523.17,5,Saturday,5,4.32,0.62,552.97
2023-06-13,P18,Router,554.29,5,Tuesday,0,4.19,0.5,526.76
2024-11-19,P18,Router,507.06,5,Tuesday,10,3.83,0.18,520.57
2023-03-01,P18,Router,541.38,5,Wednesday,5,4.9,1.02,551.4
2024-10-06,P18,Router,479.28,13,Sunday,15,3.67,0.14,488.58
2023-03-06,P18,Router,481.83,20,Monday,15,4.77,0.89,493.71
2024-12-25,P18,Router,463.32,5,Wednesday,15,3.55,0.03,439.77
2023-11-06,P18,Router,449.54,69,Monday,20,4.92,0.94,478.67
2023-07-22,P18,Router,457.73,50,Saturday,20,4.49,0.72,460.75
2023-06-03,P18,Router,499.58,34,Saturday,10,4.45,0.54,474.3
2024-07-30,P18,Router,565.1,5,Tuesday,0,4.85,0.9,540.47
2023-02-11,P18,Router,507.54,5,Saturday,10,3.59,0.14,494.5
2023-03-09,P18,Router,514.31,5,Thursday,10,4.55,0.79,516.26
2024-08-17,P18,Router,531.23,5,Saturday,5,4.21,0.37,514.6
2023-11-21,P18,Router,482.18,11,Tuesday,15,3.54,-0.06,466.16
2024-05-23,P18,Router,480.89,5,Thursday,15,3.77,0.11,459.98
2024-05-06,P18,Router,454.54,28,Monday,20,4.06,0.31,459.76
2024-07-04,P18,Router,542.74,5,Thursday,5,4.45,0.62,561.21
2023-08-19,P18,Router,479.45,5,Saturday,15,4.41,0.51,503.69
2023-10-11,P18,Router,559.9,5,Wednesday,0,3.61,0.14,569.42
2024-01-31,P18,Router,500.8,5,Wednesday,10,4.39,0.67,505.22
2023-05-17,P18,Router,554.98,5,Wednesday,0,3.84,0.14,552.92
2023-08-13,P18,Router,482.38,33,Sunday,15,4.61,0.75,488.94
2024-09-21,P18,Router,437.76,20,Saturday,20,3.5,-0.06,456.81
2023-01-19,P18,Router,479.31,5,Thursday,15,4.37,0.52,503.8
2023-10-11,P18,Router,505.36,5,Wednesday,10,4.44,0.69,492.25
2024-08-03,P18,Router,461.75,47,Saturday,15,3.63,0.17,489.82
2024-02-12,P18,Router,544.03,5,Monday,0,4.76,0.87,540.81
2023-12-25,P18,Router,516.84,5,Monday,10,4.02,0.26,520.25
2024-04-23,P18,Router,521.15,5,Tuesday,5,4.84,0.87,545.44
2023-07-21,P18,Router,474.99,5,Friday,15,3.9,0.17,450.72
2023-11-02,P18,Router,516.72,5,Thursday,5,4.59,0.78,529.49
2024-12-13,P18,Router,516.99,5,Friday,5,3.82,0.23,526.15
2023-12-24,P18,Router,476.99,15,Sunday,15,3.54,-0.05,450.79
2024-03-12,P18,Router,558.35,5,Tuesday,0,4.65,0.75,578.25
2024-12-07,P18,Router,565.5,5,Saturday,0,4.92,0.9,565.32
2023-08-23,P18,Router,498.01,5,Wednesday,10,3.94,0.31,491.65
2024-12-16,P18,Router,519.3,5,Monday,5,3.77,0.18,539.92
2024-12-01,P18,Router,492.76,5,Sunday,10,3.82,0.3,489.71
2024-07-12,P18,Router,560.4,5,Friday,0,4.42,0.52,541.3
2024-03-16,P18,Router,433.56,112,Saturday,20,4.77,0.84,413.6
2024-04-11,P18,Router,565.72,5,Thursday,0,4.17,0.52,545.78
2024-03-31,P18,Router,542.21,5,Sunday,5,4.93,1.04,547.74
2024-08-24,P18,Router,572.14,5,Saturday,0,3.95,0.3,552.11
2024-05-05,P18,Router,532.34,5,Sunday,5,4.43,0.71,506.09
2023-11-23,P18,Router,525.07,5,Thursday,5,4.81,0.86,525.11
2023-09-29,P18,Router,478.58,5,Friday,15,4.59,0.72,485.93
2023-02-01,P18,Router,480.04,5,Wednesday,15,3.85,0.17,465.98
2024-10-09,P18,Router,448.3,91,Wednesday,20,4.71,0.81,438.27
2023-10-03,P18,Router,520.5,5,Tuesday,5,4.77,0.92,523.56
2023-04-10,P18,Router,544.31,5,Monday,0,3.77,0.26,558.18
2024-12-02,P18,Router,534.06,5,Monday,5,4.21,0.43,560.89
2023-09-30,P18,Router,480.64,48,Saturday,15,4.94,0.88,493.59
2023-08-13,P18,Router,480.77,5,Sunday,15,3.55,-0.03,462.99
2024-05-22,P18,Router,528.53,5,Wednesday,5,3.9,0.31,547.61
2024-11-26,P18,Router,537.63,5,Tuesday,5,3.96,0.39,535.45
2023-09-23,P18,Router,460.21,55,Saturday,15,3.68,0.2,477.1
2024-06-15,P18,Router,478.73,37,Saturday,15,4.72,0.78,463.95
2024-11-19,P18,Router,440.82,78,Tuesday,20,4.06,0.38,449.17
2023-01-28,P18,Router,511.43,5,Saturday,10,3.56,0.03,490.03
2023-11-18,P18,Router,545.86,5,Saturday,0,3.55,0.0,568.84
2023-04-20,P18,Router,554.94,5,Thursday,0,4.55,0.71,543.31
2023-04-22,P18,Router,488.89,5,Saturday,15,4.23,0.43,478.53
2023-11-29,P18,Router,544.74,5,Wednesday,0,3.61,0.12,518.27
2023-03-30,P18,Router,565.31,5,Thursday,0,3.79,0.11,566.39
2023-11-11,P18,Router,572.04,5,Saturday,0,4.13,0.37,579.53
2024-03-09,P18,Router,478.43,5,Saturday,15,4.41,0.63,472.84
2024-02-05,P18,Router,433.79,57,Monday,20,4.25,0.55,441.94
2024-12-16,P18,Router,460.65,17,Monday,20,3.64,0.06,487.76
2023-06-30,P18,Router,546.35,5,Friday,0,4.36,0.5,559.01
2024-06-09,P18,Router,512.9,5,Sunday,10,4.36,0.61,529.57
2023-01-25,P18,Router,432.35,9,Wednesday,20,3.69,0.06,421.2
2023-06-19,P18,Router,516.02,5,Monday,10,4.96,0.95,510.84
2023-04-20,P18,Router,560.52,5,Thursday,0,4.39,0.61,582.69
2024-06-21,P18,Router,515.56,5,Friday,10,4.11,0.47,534.44
2023-09-27,P18,Router,461.23,32,Wednesday,20,4.86,0.99,434.05
2024-09-12,P18,Router,515.59,5,Thursday,10,4.91,0.94,515.63
2024-11-20,P18,Router,540.45,5,Wednesday,5,3.54,0.07,518.55
2023-02-15,P18,Router,518.06,5,Wednesday,5,4.99,0.96,541.79
2024-02-24,P18,Router,544.56,5,Saturday,5,4.35,0.65,552.83
2023-08-27,P18,Router,471.43,18,Sunday,15,4.63,0.83,442.07
2023-01-03,P18,Router,561.04,5,Tuesday,0,4.68,0.79,549.42
2024-07-05,P18,Router,531.82,5,Friday,5,3.64,0.08,528.09
2024-11-12,P18,Router,572.49,5,Tuesday,0,4.75,0.83,567.37
2023-08-26,P18,Router,461.79,9,Saturday,15,4.23,0.58,476.57
2023-03-01,P18,Router,497.09,5,Wednesday,10,4.75,0.91,497.99
2024-06-23,P18,Router,459.01,48,Sunday,20,4.09,0.34,435.12
2024-09-22,P18,Router,571.7,5,Sunday,0,4.21,0.44,573.37
2023-06-26,P18,Router,570.23,5,Monday,0,3.85,0.27,577.14
2024-07-13,P18,Router,478.85,5,Saturday,15,4.1,0.44,501.14
